"","Time","Var","Value","EPU","Units"
"7162","W_201210","WEEKLY_PSC_FNANO_MEDIAN",0.2684478,"GOM",NA
"7163","W_201210","WEEKLY_PSC_FNANO_MEDIAN",0.247057,"GB",NA
"7164","W_201210","WEEKLY_PSC_FNANO_MEDIAN",0.2620231,"MAB",NA
"7165","W_201211","WEEKLY_PSC_FNANO_MEDIAN",0.2685832,"GOM",NA
"7166","W_201211","WEEKLY_PSC_FNANO_MEDIAN",0.2403017,"GB",NA
"7167","W_201211","WEEKLY_PSC_FNANO_MEDIAN",0.2708756,"MAB",NA
"7168","W_201212","WEEKLY_PSC_FNANO_MEDIAN",0.2592455,"GOM",NA
"7169","W_201212","WEEKLY_PSC_FNANO_MEDIAN",0.2561634,"GB",NA
"7170","W_201212","WEEKLY_PSC_FNANO_MEDIAN",0.3066457,"MAB",NA
"7171","W_201213","WEEKLY_PSC_FNANO_MEDIAN",0.2285993,"GOM",NA
"7172","W_201213","WEEKLY_PSC_FNANO_MEDIAN",0.1295548,"GB",NA
"7173","W_201213","WEEKLY_PSC_FNANO_MEDIAN",0.2867679,"MAB",NA
"7174","W_201214","WEEKLY_PSC_FNANO_MEDIAN",0.192136,"GOM",NA
"7175","W_201214","WEEKLY_PSC_FNANO_MEDIAN",0.1688343,"GB",NA
"7176","W_201214","WEEKLY_PSC_FNANO_MEDIAN",0.2770002,"MAB",NA
"7177","W_201215","WEEKLY_PSC_FNANO_MEDIAN",0.2041189,"GOM",NA
"7178","W_201215","WEEKLY_PSC_FNANO_MEDIAN",0.2205383,"GB",NA
"7179","W_201215","WEEKLY_PSC_FNANO_MEDIAN",0.2933263,"MAB",NA
"7180","W_201216","WEEKLY_PSC_FNANO_MEDIAN",0.2693508,"GOM",NA
"7181","W_201216","WEEKLY_PSC_FNANO_MEDIAN",0.2845232,"GB",NA
"7182","W_201216","WEEKLY_PSC_FNANO_MEDIAN",0.3456249,"MAB",NA
"7183","W_201217","WEEKLY_PSC_FNANO_MEDIAN",0.2681704,"GOM",NA
"7184","W_201217","WEEKLY_PSC_FNANO_MEDIAN",0.2616128,"GB",NA
"7185","W_201217","WEEKLY_PSC_FNANO_MEDIAN",0.3484961,"MAB",NA
"7186","W_201218","WEEKLY_PSC_FNANO_MEDIAN",0.2724046,"GOM",NA
"7187","W_201218","WEEKLY_PSC_FNANO_MEDIAN",0.2651078,"GB",NA
"7188","W_201218","WEEKLY_PSC_FNANO_MEDIAN",0.3529007,"MAB",NA
"7189","W_201219","WEEKLY_PSC_FNANO_MEDIAN",0.2982282,"GOM",NA
"7190","W_201219","WEEKLY_PSC_FNANO_MEDIAN",0.2982017,"GB",NA
"7191","W_201219","WEEKLY_PSC_FNANO_MEDIAN",0.3833035,"MAB",NA
"7192","W_201220","WEEKLY_PSC_FNANO_MEDIAN",0.3307182,"GOM",NA
"7193","W_201220","WEEKLY_PSC_FNANO_MEDIAN",0.3251595,"GB",NA
"7194","W_201220","WEEKLY_PSC_FNANO_MEDIAN",0.4120547,"MAB",NA
"7195","W_201221","WEEKLY_PSC_FNANO_MEDIAN",0.3659503,"GOM",NA
"7196","W_201221","WEEKLY_PSC_FNANO_MEDIAN",0.3180221,"GB",NA
"7197","W_201221","WEEKLY_PSC_FNANO_MEDIAN",0.4693017,"MAB",NA
"7198","W_201222","WEEKLY_PSC_FNANO_MEDIAN",0.3862544,"GOM",NA
"7199","W_201222","WEEKLY_PSC_FNANO_MEDIAN",0.3451478,"GB",NA
"7200","W_201222","WEEKLY_PSC_FNANO_MEDIAN",0.4712084,"MAB",NA
"7201","W_201223","WEEKLY_PSC_FNANO_MEDIAN",0.3355767,"GOM",NA
"7202","W_201223","WEEKLY_PSC_FNANO_MEDIAN",0.3055148,"GB",NA
"7203","W_201223","WEEKLY_PSC_FNANO_MEDIAN",0.4570444,"MAB",NA
"7204","W_201224","WEEKLY_PSC_FNANO_MEDIAN",0.3673379,"GOM",NA
"7205","W_201224","WEEKLY_PSC_FNANO_MEDIAN",0.3274146,"GB",NA
"7206","W_201224","WEEKLY_PSC_FNANO_MEDIAN",0.457648,"MAB",NA
"7207","W_201225","WEEKLY_PSC_FNANO_MEDIAN",0.4300272,"GOM",NA
"7208","W_201225","WEEKLY_PSC_FNANO_MEDIAN",0.3758206,"GB",NA
"7209","W_201225","WEEKLY_PSC_FNANO_MEDIAN",0.4480665,"MAB",NA
"7210","W_201226","WEEKLY_PSC_FNANO_MEDIAN",0.4573877,"GOM",NA
"7211","W_201226","WEEKLY_PSC_FNANO_MEDIAN",0.3906359,"GB",NA
"7212","W_201226","WEEKLY_PSC_FNANO_MEDIAN",0.4413071,"MAB",NA
"7213","W_201227","WEEKLY_PSC_FNANO_MEDIAN",0.4645709,"GOM",NA
"7214","W_201227","WEEKLY_PSC_FNANO_MEDIAN",0.4284112,"GB",NA
"7215","W_201227","WEEKLY_PSC_FNANO_MEDIAN",0.4454626,"MAB",NA
"7216","W_201228","WEEKLY_PSC_FNANO_MEDIAN",0.4518093,"GOM",NA
"7217","W_201228","WEEKLY_PSC_FNANO_MEDIAN",0.4353499,"GB",NA
"7218","W_201228","WEEKLY_PSC_FNANO_MEDIAN",0.4483977,"MAB",NA
"7219","W_201229","WEEKLY_PSC_FNANO_MEDIAN",0.4476918,"GOM",NA
"7220","W_201229","WEEKLY_PSC_FNANO_MEDIAN",0.4505375,"GB",NA
"7221","W_201229","WEEKLY_PSC_FNANO_MEDIAN",0.444642,"MAB",NA
"7222","W_201230","WEEKLY_PSC_FNANO_MEDIAN",0.43973,"GOM",NA
"7223","W_201230","WEEKLY_PSC_FNANO_MEDIAN",0.4308584,"GB",NA
"7224","W_201230","WEEKLY_PSC_FNANO_MEDIAN",0.4458316,"MAB",NA
"7225","W_201231","WEEKLY_PSC_FNANO_MEDIAN",0.4455307,"GOM",NA
"7226","W_201231","WEEKLY_PSC_FNANO_MEDIAN",0.4387433,"GB",NA
"7227","W_201231","WEEKLY_PSC_FNANO_MEDIAN",0.4458605,"MAB",NA
"7228","W_201232","WEEKLY_PSC_FNANO_MEDIAN",0.4450634,"GOM",NA
"7229","W_201232","WEEKLY_PSC_FNANO_MEDIAN",0.4345391,"GB",NA
"7230","W_201232","WEEKLY_PSC_FNANO_MEDIAN",0.4473019,"MAB",NA
"7231","W_201233","WEEKLY_PSC_FNANO_MEDIAN",0.4438684,"GOM",NA
"7232","W_201233","WEEKLY_PSC_FNANO_MEDIAN",0.4424418,"GB",NA
"7233","W_201233","WEEKLY_PSC_FNANO_MEDIAN",0.447532,"MAB",NA
"7234","W_201234","WEEKLY_PSC_FNANO_MEDIAN",0.4377772,"GOM",NA
"7235","W_201234","WEEKLY_PSC_FNANO_MEDIAN",0.4307975,"GB",NA
"7236","W_201234","WEEKLY_PSC_FNANO_MEDIAN",0.445121,"MAB",NA
"7237","W_201235","WEEKLY_PSC_FNANO_MEDIAN",0.4272418,"GOM",NA
"7238","W_201235","WEEKLY_PSC_FNANO_MEDIAN",0.4133348,"GB",NA
"7239","W_201235","WEEKLY_PSC_FNANO_MEDIAN",0.4396668,"MAB",NA
"7240","W_201236","WEEKLY_PSC_FNANO_MEDIAN",0.4117304,"GOM",NA
"7241","W_201236","WEEKLY_PSC_FNANO_MEDIAN",0.4122116,"GB",NA
"7242","W_201236","WEEKLY_PSC_FNANO_MEDIAN",0.4374734,"MAB",NA
"7243","W_201237","WEEKLY_PSC_FNANO_MEDIAN",0.3968137,"GOM",NA
"7244","W_201237","WEEKLY_PSC_FNANO_MEDIAN",0.4261396,"GB",NA
"7245","W_201237","WEEKLY_PSC_FNANO_MEDIAN",0.4370039,"MAB",NA
"7246","W_201238","WEEKLY_PSC_FNANO_MEDIAN",0.3822485,"GOM",NA
"7247","W_201238","WEEKLY_PSC_FNANO_MEDIAN",0.4188991,"GB",NA
"7248","W_201238","WEEKLY_PSC_FNANO_MEDIAN",0.4354011,"MAB",NA
"7249","W_201239","WEEKLY_PSC_FNANO_MEDIAN",0.3798051,"GOM",NA
"7250","W_201239","WEEKLY_PSC_FNANO_MEDIAN",0.4019207,"GB",NA
"7251","W_201239","WEEKLY_PSC_FNANO_MEDIAN",0.434452,"MAB",NA
"7252","W_201240","WEEKLY_PSC_FNANO_MEDIAN",0.4123071,"GOM",NA
"7253","W_201240","WEEKLY_PSC_FNANO_MEDIAN",0.425262,"GB",NA
"7254","W_201240","WEEKLY_PSC_FNANO_MEDIAN",0.4385931,"MAB",NA
"7255","W_201241","WEEKLY_PSC_FNANO_MEDIAN",0.3151969,"GOM",NA
"7256","W_201241","WEEKLY_PSC_FNANO_MEDIAN",0.3662141,"GB",NA
"7257","W_201241","WEEKLY_PSC_FNANO_MEDIAN",0.4429795,"MAB",NA
"7258","W_201242","WEEKLY_PSC_FNANO_MEDIAN",0.2829579,"GOM",NA
"7259","W_201242","WEEKLY_PSC_FNANO_MEDIAN",0.3256381,"GB",NA
"7260","W_201242","WEEKLY_PSC_FNANO_MEDIAN",0.4478539,"MAB",NA
"7261","W_201243","WEEKLY_PSC_FNANO_MEDIAN",0.2281355,"GOM",NA
"7262","W_201243","WEEKLY_PSC_FNANO_MEDIAN",0.3129967,"GB",NA
"7263","W_201243","WEEKLY_PSC_FNANO_MEDIAN",0.4542327,"MAB",NA
"7264","W_201244","WEEKLY_PSC_FNANO_MEDIAN",0.2343477,"GOM",NA
"7265","W_201244","WEEKLY_PSC_FNANO_MEDIAN",0.281292,"GB",NA
"7266","W_201244","WEEKLY_PSC_FNANO_MEDIAN",0.3058665,"MAB",NA
"7267","W_201245","WEEKLY_PSC_FNANO_MEDIAN",0.261656,"GOM",NA
"7268","W_201245","WEEKLY_PSC_FNANO_MEDIAN",0.2238812,"GB",NA
"7269","W_201245","WEEKLY_PSC_FNANO_MEDIAN",0.3043053,"MAB",NA
"7270","W_201246","WEEKLY_PSC_FNANO_MEDIAN",0.2738773,"GOM",NA
"7271","W_201246","WEEKLY_PSC_FNANO_MEDIAN",0.2668827,"GB",NA
"7272","W_201246","WEEKLY_PSC_FNANO_MEDIAN",0.3381913,"MAB",NA
"7273","W_201247","WEEKLY_PSC_FNANO_MEDIAN",0.2021493,"GOM",NA
"7274","W_201247","WEEKLY_PSC_FNANO_MEDIAN",0.2180552,"GB",NA
"7275","W_201247","WEEKLY_PSC_FNANO_MEDIAN",0.2762619,"MAB",NA
"7276","W_201248","WEEKLY_PSC_FNANO_MEDIAN",0.2590549,"GOM",NA
"7277","W_201248","WEEKLY_PSC_FNANO_MEDIAN",0.1680481,"GB",NA
"7278","W_201248","WEEKLY_PSC_FNANO_MEDIAN",0.2509505,"MAB",NA
"7279","W_201249","WEEKLY_PSC_FNANO_MEDIAN",0.2620086,"GOM",NA
"7280","W_201249","WEEKLY_PSC_FNANO_MEDIAN",0.2578478,"GB",NA
"7281","W_201249","WEEKLY_PSC_FNANO_MEDIAN",0.2828916,"MAB",NA
"7282","W_201250","WEEKLY_PSC_FNANO_MEDIAN",0.2890259,"GOM",NA
"7283","W_201250","WEEKLY_PSC_FNANO_MEDIAN",0.2107907,"GB",NA
"7284","W_201250","WEEKLY_PSC_FNANO_MEDIAN",0.2697445,"MAB",NA
"7285","W_201251","WEEKLY_PSC_FNANO_MEDIAN",0.3222584,"GOM",NA
"7286","W_201251","WEEKLY_PSC_FNANO_MEDIAN",0.3133833,"GB",NA
"7287","W_201251","WEEKLY_PSC_FNANO_MEDIAN",0.2873552,"MAB",NA
"7288","W_201252","WEEKLY_PSC_FNANO_MEDIAN",0.2953899,"GOM",NA
"7289","W_201252","WEEKLY_PSC_FNANO_MEDIAN",0.224271,"GB",NA
"7290","W_201252","WEEKLY_PSC_FNANO_MEDIAN",0.2394626,"MAB",NA
"7291","W_201301","WEEKLY_PSC_FNANO_MEDIAN",0.3021698,"GOM",NA
"7292","W_201301","WEEKLY_PSC_FNANO_MEDIAN",0.2007519,"GB",NA
"7293","W_201301","WEEKLY_PSC_FNANO_MEDIAN",0.2705108,"MAB",NA
"7294","W_201302","WEEKLY_PSC_FNANO_MEDIAN",0.3033208,"GOM",NA
"7295","W_201302","WEEKLY_PSC_FNANO_MEDIAN",0.2484516,"GB",NA
"7296","W_201302","WEEKLY_PSC_FNANO_MEDIAN",0.2767324,"MAB",NA
"7297","W_201303","WEEKLY_PSC_FNANO_MEDIAN",0.2863683,"GOM",NA
"7298","W_201303","WEEKLY_PSC_FNANO_MEDIAN",0.2661393,"GB",NA
"7299","W_201303","WEEKLY_PSC_FNANO_MEDIAN",0.3010645,"MAB",NA
"7300","W_201304","WEEKLY_PSC_FNANO_MEDIAN",0.2589826,"GOM",NA
"7301","W_201304","WEEKLY_PSC_FNANO_MEDIAN",0.164182,"GB",NA
"7302","W_201304","WEEKLY_PSC_FNANO_MEDIAN",0.2346184,"MAB",NA
"7303","W_201305","WEEKLY_PSC_FNANO_MEDIAN",0.2666501,"GOM",NA
"7304","W_201305","WEEKLY_PSC_FNANO_MEDIAN",0.2223103,"GB",NA
"7305","W_201305","WEEKLY_PSC_FNANO_MEDIAN",0.2314687,"MAB",NA
"7306","W_201306","WEEKLY_PSC_FNANO_MEDIAN",0.2631252,"GOM",NA
"7307","W_201306","WEEKLY_PSC_FNANO_MEDIAN",0.1661264,"GB",NA
"7308","W_201306","WEEKLY_PSC_FNANO_MEDIAN",0.2184016,"MAB",NA
"7309","W_201307","WEEKLY_PSC_FNANO_MEDIAN",0.2675592,"GOM",NA
"7310","W_201307","WEEKLY_PSC_FNANO_MEDIAN",0.2241985,"GB",NA
"7311","W_201307","WEEKLY_PSC_FNANO_MEDIAN",0.238279,"MAB",NA
"7312","W_201308","WEEKLY_PSC_FNANO_MEDIAN",0.2541208,"GOM",NA
"7313","W_201308","WEEKLY_PSC_FNANO_MEDIAN",0.2285155,"GB",NA
"7314","W_201308","WEEKLY_PSC_FNANO_MEDIAN",0.2047275,"MAB",NA
"7315","W_201309","WEEKLY_PSC_FNANO_MEDIAN",0.263944,"GOM",NA
"7316","W_201309","WEEKLY_PSC_FNANO_MEDIAN",0.2623757,"GB",NA
"7317","W_201309","WEEKLY_PSC_FNANO_MEDIAN",0.2093701,"MAB",NA
"7318","W_201310","WEEKLY_PSC_FNANO_MEDIAN",0.2415221,"GOM",NA
"7319","W_201310","WEEKLY_PSC_FNANO_MEDIAN",0.263805,"GB",NA
"7320","W_201310","WEEKLY_PSC_FNANO_MEDIAN",0.2049661,"MAB",NA
"7321","W_201311","WEEKLY_PSC_FNANO_MEDIAN",0.2692357,"GOM",NA
"7322","W_201311","WEEKLY_PSC_FNANO_MEDIAN",0.2207947,"GB",NA
"7323","W_201311","WEEKLY_PSC_FNANO_MEDIAN",0.2370384,"MAB",NA
"7324","W_201312","WEEKLY_PSC_FNANO_MEDIAN",0.2676269,"GOM",NA
"7325","W_201312","WEEKLY_PSC_FNANO_MEDIAN",0.2013313,"GB",NA
"7326","W_201312","WEEKLY_PSC_FNANO_MEDIAN",0.2420029,"MAB",NA
"7327","W_201313","WEEKLY_PSC_FNANO_MEDIAN",0.2585991,"GOM",NA
"7328","W_201313","WEEKLY_PSC_FNANO_MEDIAN",0.2364838,"GB",NA
"7329","W_201313","WEEKLY_PSC_FNANO_MEDIAN",0.2551433,"MAB",NA
"7330","W_201314","WEEKLY_PSC_FNANO_MEDIAN",0.2561029,"GOM",NA
"7331","W_201314","WEEKLY_PSC_FNANO_MEDIAN",0.2462302,"GB",NA
"7332","W_201314","WEEKLY_PSC_FNANO_MEDIAN",0.2615678,"MAB",NA
"7333","W_201315","WEEKLY_PSC_FNANO_MEDIAN",0.255276,"GOM",NA
"7334","W_201315","WEEKLY_PSC_FNANO_MEDIAN",0.2443307,"GB",NA
"7335","W_201315","WEEKLY_PSC_FNANO_MEDIAN",0.2830043,"MAB",NA
"7336","W_201316","WEEKLY_PSC_FNANO_MEDIAN",0.2478389,"GOM",NA
"7337","W_201316","WEEKLY_PSC_FNANO_MEDIAN",0.2443839,"GB",NA
"7338","W_201316","WEEKLY_PSC_FNANO_MEDIAN",0.2733433,"MAB",NA
"7339","W_201317","WEEKLY_PSC_FNANO_MEDIAN",0.2564501,"GOM",NA
"7340","W_201317","WEEKLY_PSC_FNANO_MEDIAN",0.2395855,"GB",NA
"7341","W_201317","WEEKLY_PSC_FNANO_MEDIAN",0.2824328,"MAB",NA
"7342","W_201318","WEEKLY_PSC_FNANO_MEDIAN",0.2943344,"GOM",NA
"7343","W_201318","WEEKLY_PSC_FNANO_MEDIAN",0.2389923,"GB",NA
"7344","W_201318","WEEKLY_PSC_FNANO_MEDIAN",0.2770861,"MAB",NA
"7345","W_201319","WEEKLY_PSC_FNANO_MEDIAN",0.3292282,"GOM",NA
"7346","W_201319","WEEKLY_PSC_FNANO_MEDIAN",0.3090788,"GB",NA
"7347","W_201319","WEEKLY_PSC_FNANO_MEDIAN",0.3266528,"MAB",NA
"7348","W_201320","WEEKLY_PSC_FNANO_MEDIAN",0.3440784,"GOM",NA
"7349","W_201320","WEEKLY_PSC_FNANO_MEDIAN",0.3114044,"GB",NA
"7350","W_201320","WEEKLY_PSC_FNANO_MEDIAN",0.3439325,"MAB",NA
"7351","W_201321","WEEKLY_PSC_FNANO_MEDIAN",0.3516582,"GOM",NA
"7352","W_201321","WEEKLY_PSC_FNANO_MEDIAN",0.315221,"GB",NA
"7353","W_201321","WEEKLY_PSC_FNANO_MEDIAN",0.3377532,"MAB",NA
"7354","W_201322","WEEKLY_PSC_FNANO_MEDIAN",0.3724803,"GOM",NA
"7355","W_201322","WEEKLY_PSC_FNANO_MEDIAN",0.3316369,"GB",NA
"7356","W_201322","WEEKLY_PSC_FNANO_MEDIAN",0.3918859,"MAB",NA
"7357","W_201323","WEEKLY_PSC_FNANO_MEDIAN",0.374135,"GOM",NA
"7358","W_201323","WEEKLY_PSC_FNANO_MEDIAN",0.3307919,"GB",NA
"7359","W_201323","WEEKLY_PSC_FNANO_MEDIAN",0.4034037,"MAB",NA
"7360","W_201324","WEEKLY_PSC_FNANO_MEDIAN",0.3823332,"GOM",NA
"7361","W_201324","WEEKLY_PSC_FNANO_MEDIAN",0.3325859,"GB",NA
"7362","W_201324","WEEKLY_PSC_FNANO_MEDIAN",0.4128028,"MAB",NA
"7363","W_201325","WEEKLY_PSC_FNANO_MEDIAN",0.414198,"GOM",NA
"7364","W_201325","WEEKLY_PSC_FNANO_MEDIAN",0.3707958,"GB",NA
"7365","W_201325","WEEKLY_PSC_FNANO_MEDIAN",0.4366136,"MAB",NA
"7366","W_201326","WEEKLY_PSC_FNANO_MEDIAN",0.4224197,"GOM",NA
"7367","W_201326","WEEKLY_PSC_FNANO_MEDIAN",0.3779713,"GB",NA
"7368","W_201326","WEEKLY_PSC_FNANO_MEDIAN",0.4460887,"MAB",NA
"7369","W_201327","WEEKLY_PSC_FNANO_MEDIAN",0.4626608,"GOM",NA
"7370","W_201327","WEEKLY_PSC_FNANO_MEDIAN",0.4286793,"GB",NA
"7371","W_201327","WEEKLY_PSC_FNANO_MEDIAN",0.4429881,"MAB",NA
"7372","W_201328","WEEKLY_PSC_FNANO_MEDIAN",0.4552658,"GOM",NA
"7373","W_201328","WEEKLY_PSC_FNANO_MEDIAN",0.4515505,"GB",NA
"7374","W_201328","WEEKLY_PSC_FNANO_MEDIAN",0.4438248,"MAB",NA
"7375","W_201329","WEEKLY_PSC_FNANO_MEDIAN",0.4441981,"GOM",NA
"7376","W_201329","WEEKLY_PSC_FNANO_MEDIAN",0.4393105,"GB",NA
"7377","W_201329","WEEKLY_PSC_FNANO_MEDIAN",0.440978,"MAB",NA
"7378","W_201330","WEEKLY_PSC_FNANO_MEDIAN",0.4504862,"GOM",NA
"7379","W_201330","WEEKLY_PSC_FNANO_MEDIAN",0.4080043,"GB",NA
"7380","W_201330","WEEKLY_PSC_FNANO_MEDIAN",0.4419671,"MAB",NA
"7381","W_201331","WEEKLY_PSC_FNANO_MEDIAN",0.4522168,"GOM",NA
"7382","W_201331","WEEKLY_PSC_FNANO_MEDIAN",0.4207549,"GB",NA
"7383","W_201331","WEEKLY_PSC_FNANO_MEDIAN",0.4399002,"MAB",NA
"7384","W_201332","WEEKLY_PSC_FNANO_MEDIAN",0.449883,"GOM",NA
"7385","W_201332","WEEKLY_PSC_FNANO_MEDIAN",0.4325162,"GB",NA
"7386","W_201332","WEEKLY_PSC_FNANO_MEDIAN",0.4404041,"MAB",NA
"7387","W_201333","WEEKLY_PSC_FNANO_MEDIAN",0.451103,"GOM",NA
"7388","W_201333","WEEKLY_PSC_FNANO_MEDIAN",0.4339277,"GB",NA
"7389","W_201333","WEEKLY_PSC_FNANO_MEDIAN",0.4378707,"MAB",NA
"7390","W_201334","WEEKLY_PSC_FNANO_MEDIAN",0.451574,"GOM",NA
"7391","W_201334","WEEKLY_PSC_FNANO_MEDIAN",0.420803,"GB",NA
"7392","W_201334","WEEKLY_PSC_FNANO_MEDIAN",0.4367881,"MAB",NA
"7393","W_201335","WEEKLY_PSC_FNANO_MEDIAN",0.4470403,"GOM",NA
"7394","W_201335","WEEKLY_PSC_FNANO_MEDIAN",0.439017,"GB",NA
"7395","W_201335","WEEKLY_PSC_FNANO_MEDIAN",0.4339937,"MAB",NA
"7396","W_201336","WEEKLY_PSC_FNANO_MEDIAN",0.453882,"GOM",NA
"7397","W_201336","WEEKLY_PSC_FNANO_MEDIAN",0.4190374,"GB",NA
"7398","W_201336","WEEKLY_PSC_FNANO_MEDIAN",0.4340574,"MAB",NA
"7399","W_201337","WEEKLY_PSC_FNANO_MEDIAN",0.4475187,"GOM",NA
"7400","W_201337","WEEKLY_PSC_FNANO_MEDIAN",0.4216133,"GB",NA
"7401","W_201337","WEEKLY_PSC_FNANO_MEDIAN",0.431924,"MAB",NA
"7402","W_201338","WEEKLY_PSC_FNANO_MEDIAN",0.4161408,"GOM",NA
"7403","W_201338","WEEKLY_PSC_FNANO_MEDIAN",0.3778034,"GB",NA
"7404","W_201338","WEEKLY_PSC_FNANO_MEDIAN",0.4349736,"MAB",NA
"7405","W_201339","WEEKLY_PSC_FNANO_MEDIAN",0.3600909,"GOM",NA
"7406","W_201339","WEEKLY_PSC_FNANO_MEDIAN",0.3470936,"GB",NA
"7407","W_201339","WEEKLY_PSC_FNANO_MEDIAN",0.4510346,"MAB",NA
"7408","W_201340","WEEKLY_PSC_FNANO_MEDIAN",0.4124331,"GOM",NA
"7409","W_201340","WEEKLY_PSC_FNANO_MEDIAN",0.4258047,"GB",NA
"7410","W_201340","WEEKLY_PSC_FNANO_MEDIAN",0.4519589,"MAB",NA
"7411","W_201341","WEEKLY_PSC_FNANO_MEDIAN",0.3195345,"GOM",NA
"7412","W_201341","WEEKLY_PSC_FNANO_MEDIAN",0.3247144,"GB",NA
"7413","W_201341","WEEKLY_PSC_FNANO_MEDIAN",0.4562009,"MAB",NA
"7414","W_201342","WEEKLY_PSC_FNANO_MEDIAN",0.3182271,"GOM",NA
"7415","W_201342","WEEKLY_PSC_FNANO_MEDIAN",0.3408504,"GB",NA
"7416","W_201342","WEEKLY_PSC_FNANO_MEDIAN",0.4355092,"MAB",NA
"7417","W_201343","WEEKLY_PSC_FNANO_MEDIAN",0.2690611,"GOM",NA
"7418","W_201343","WEEKLY_PSC_FNANO_MEDIAN",0.2788709,"GB",NA
"7419","W_201343","WEEKLY_PSC_FNANO_MEDIAN",0.4130316,"MAB",NA
"7420","W_201344","WEEKLY_PSC_FNANO_MEDIAN",0.2379026,"GOM",NA
"7421","W_201344","WEEKLY_PSC_FNANO_MEDIAN",0.307195,"GB",NA
"7422","W_201344","WEEKLY_PSC_FNANO_MEDIAN",0.4498077,"MAB",NA
"7423","W_201345","WEEKLY_PSC_FNANO_MEDIAN",0.2702061,"GOM",NA
"7424","W_201345","WEEKLY_PSC_FNANO_MEDIAN",0.2639781,"GB",NA
"7425","W_201345","WEEKLY_PSC_FNANO_MEDIAN",0.3898072,"MAB",NA
"7426","W_201346","WEEKLY_PSC_FNANO_MEDIAN",0.2753071,"GOM",NA
"7427","W_201346","WEEKLY_PSC_FNANO_MEDIAN",0.2528739,"GB",NA
"7428","W_201346","WEEKLY_PSC_FNANO_MEDIAN",0.334048,"MAB",NA
"7429","W_201347","WEEKLY_PSC_FNANO_MEDIAN",0.265893,"GOM",NA
"7430","W_201347","WEEKLY_PSC_FNANO_MEDIAN",0.2651645,"GB",NA
"7431","W_201347","WEEKLY_PSC_FNANO_MEDIAN",0.2761628,"MAB",NA
"7432","W_201348","WEEKLY_PSC_FNANO_MEDIAN",0.2657411,"GOM",NA
"7433","W_201348","WEEKLY_PSC_FNANO_MEDIAN",0.2711682,"GB",NA
"7434","W_201348","WEEKLY_PSC_FNANO_MEDIAN",0.3015217,"MAB",NA
"7435","W_201349","WEEKLY_PSC_FNANO_MEDIAN",0.2668834,"GOM",NA
"7436","W_201349","WEEKLY_PSC_FNANO_MEDIAN",0.3417194,"GB",NA
"7437","W_201349","WEEKLY_PSC_FNANO_MEDIAN",0.3154138,"MAB",NA
"7438","W_201350","WEEKLY_PSC_FNANO_MEDIAN",0.2373567,"GOM",NA
"7439","W_201350","WEEKLY_PSC_FNANO_MEDIAN",0.212244,"GB",NA
"7440","W_201350","WEEKLY_PSC_FNANO_MEDIAN",0.2915768,"MAB",NA
"7441","W_201351","WEEKLY_PSC_FNANO_MEDIAN",0.269529,"GOM",NA
"7442","W_201351","WEEKLY_PSC_FNANO_MEDIAN",0.2057036,"GB",NA
"7443","W_201351","WEEKLY_PSC_FNANO_MEDIAN",0.2907622,"MAB",NA
"7444","W_201352","WEEKLY_PSC_FNANO_MEDIAN",0.2749606,"GOM",NA
"7445","W_201352","WEEKLY_PSC_FNANO_MEDIAN",0.237574,"GB",NA
"7446","W_201352","WEEKLY_PSC_FNANO_MEDIAN",0.2942293,"MAB",NA
"7447","W_201401","WEEKLY_PSC_FNANO_MEDIAN",0.2599416,"GOM",NA
"7448","W_201401","WEEKLY_PSC_FNANO_MEDIAN",0.2009777,"GB",NA
"7449","W_201401","WEEKLY_PSC_FNANO_MEDIAN",0.272117,"MAB",NA
"7450","W_201402","WEEKLY_PSC_FNANO_MEDIAN",0.2529642,"GOM",NA
"7451","W_201402","WEEKLY_PSC_FNANO_MEDIAN",0.2108491,"GB",NA
"7452","W_201402","WEEKLY_PSC_FNANO_MEDIAN",0.2691834,"MAB",NA
"7453","W_201403","WEEKLY_PSC_FNANO_MEDIAN",0.2514937,"GOM",NA
"7454","W_201403","WEEKLY_PSC_FNANO_MEDIAN",0.2088242,"GB",NA
"7455","W_201403","WEEKLY_PSC_FNANO_MEDIAN",0.2615235,"MAB",NA
"7456","W_201404","WEEKLY_PSC_FNANO_MEDIAN",0.2107674,"GOM",NA
"7457","W_201404","WEEKLY_PSC_FNANO_MEDIAN",0.1560037,"GB",NA
"7458","W_201404","WEEKLY_PSC_FNANO_MEDIAN",0.1847686,"MAB",NA
"7459","W_201405","WEEKLY_PSC_FNANO_MEDIAN",0.2534812,"GOM",NA
"7460","W_201405","WEEKLY_PSC_FNANO_MEDIAN",0.1997829,"GB",NA
"7461","W_201405","WEEKLY_PSC_FNANO_MEDIAN",0.2280073,"MAB",NA
"7462","W_201406","WEEKLY_PSC_FNANO_MEDIAN",0.2537858,"GOM",NA
"7463","W_201406","WEEKLY_PSC_FNANO_MEDIAN",0.1870021,"GB",NA
"7464","W_201406","WEEKLY_PSC_FNANO_MEDIAN",0.2041093,"MAB",NA
"7465","W_201407","WEEKLY_PSC_FNANO_MEDIAN",0.251987,"GOM",NA
"7466","W_201407","WEEKLY_PSC_FNANO_MEDIAN",0.1761815,"GB",NA
"7467","W_201407","WEEKLY_PSC_FNANO_MEDIAN",0.18804,"MAB",NA
